x,y
0,0
0.011271,0.0
0.022379875,-0.00206969039096625
0.044545889,-0.010131876733905842
0.046442032,-0.011410378114600729
0.050144911,-0.013968321695077269
0.059601784,-0.020716124610022618
0.070996761,-0.028651783996897277
0.080697059,-0.033926074957043605
0.092401981,-0.03792413010008101
0.100403786,-0.03904822255983138
0.111955881,-0.0394776897029053
0.122353077,-0.03824995139375311
0.144888878,-0.031673537206114766
0.146782875,-0.030592844107245644
0.150173902,-0.028650384092693434
0.159698963,-0.02344549711457295
0.171123981,-0.018417959117038564
0.179699898,-0.015999221231238023
0.192342758,-0.014116191571329692
0.200335026,-0.014514251224638662
0.210631847,-0.016278796743313294
0.222434997,-0.01994706168959642
0.243255854,-0.028723063187899054
0.245144844,-0.0296939003394579
0.250347853,-0.03235832944897171
0.260297775,-0.03676767737220723
0.272820949,-0.0397978671583571
0.280529976,-0.040043228038076126
0.292943001,-0.03933688763691699
0.300421953,-0.03782605387422322
0.310887813,-0.034415618680022374
0.321485996,-0.02956559286993956
0.343369007,-0.01911762254784732
0.345273971,-0.018521585203432177
0.350457907,-0.017002600541645558
0.360243797,-0.01478044052410188
0.371258736,-0.013850783065874133
0.380795002,-0.01462889887465765
0.392695904,-0.01727053345535108
0.400858879,-0.020368686267659065
0.411599874,-0.025502696007962875
0.422611952,-0.031061980418100748
0.445375919,-0.04254400471659117
0.447236061,-0.04282422144149783
0.450646877,-0.04322986034519265
0.460474968,-0.04383518637112768
0.471466064,-0.04362204642858897
0.481158733,-0.042154623658109666
0.49305892,-0.03828371178783242
0.500985861,-0.03462134813256867
0.511157036,-0.029714099404790036
0.523087025,-0.024953286718432936
0.543553829,-0.019022335976525605
0.545309067,-0.018950174186407754
0.550775051,-0.018851425835069317
0.560462952,-0.019429409047145706
0.572193861,-0.021697619570692425
0.58084774,-0.02466624402710368
0.59320879,-0.030180600462098733
0.6012609,-0.03397575305234961
0.611494064,-0.03889117509972892
0.622452736,-0.04259407428688219
0.643877029,-0.046173024092492417
0.645791054,-0.04580139208140046
0.651223898,-0.04466064470379443
0.660915851,-0.04204955765804039
0.671804905,-0.037386224039527724
0.681496858,-0.03202822538163082
0.693930864,-0.024732554309813914
0.702625751,-0.020424360853702354
0.711383819,-0.016750416703614636
0.723671913,-0.01284296836627883
0.743222952,-0.009540173281940355
0.745115757,-0.009712971959203287
0.751252889,-0.010425187793911871
0.761183739,-0.012308419410932197
0.771868944,-0.015536964943532263
0.781606912,-0.018749837534803818
0.795084953,-0.023352867930432966
0.803657055,-0.02485702550745303
0.812544823,-0.02530424533045444
0.823843002,-0.02427413734787728
0.846864939,-0.019935606988809248
0.848752975,-0.019133404460120015
0.851480007,-0.017896977289386072
0.86132288,-0.01313684418142233
0.87198782,-0.007592846441032313
0.882019043,-0.003052265369196016
0.893684864,0.0012300064958176557
0.901992798,0.003217439472516558
0.912114858,0.00465579771622405
0.923657894,0.004846102797293025
0.944681883,0.0021761956546114533
0.946561813,0.0014892590774739966
0.951683044,-0.0004760313386978996
0.961312771,-0.004319421128081188
0.972543955,-0.008949068370611093
0.982253075,-0.011746353779955653
0.994194984,-0.01357528448060428
1.003726005,-0.01343014011009908
1.012242794,-0.012499256733343254
1.024592876,-0.010129119666747255
1.043787002,-0.0031576538763717233
1.045685768,-0.002092621229090773
1.051922798,0.001443910872529661
1.061491012,0.006563152758653559
1.072627067,0.011608078129398108
1.08224678,0.014874450347276033
1.094343901,0.017623978497558486
1.103101969,0.018385590664453985
1.113125801,0.018221360250082787
1.124323845,0.016833477896608384
1.146544933,0.012330108609642412
1.148455858,0.011709291221102766
1.152143001,0.010522834060520033
1.161958933,0.007667536605196274
1.173376083,0.00585941503932628
1.182878017,0.005673781808070373
1.194646835,0.006591202125480151
1.203547001,0.00842985769856185
1.213438034,0.011548962207484158
1.224214077,0.015929876425404728
1.246208906,0.025376545177057216
1.248078823,0.025992530454742858
1.252349853,0.02733471652186493
1.261939049,0.02995866567116341
1.272991896,0.031773800287854044
1.283276081,0.03216459676521651
1.294991016,0.031288111597383886
1.302733898,0.029841644173001988
1.313077926,0.027434301019099983
1.323451996,0.024425470680964755
1.345076084,0.018820015042488685
1.346899986,0.01863986455624401
1.352645874,0.018191383667254587
1.362366915,0.018067156478087164
1.373935938,0.019130539483807614
1.382124901,0.021025783438596936
1.394711971,0.025069653403080372
1.402791977,0.028393728827921762
1.413660049,0.032949980797253114
1.425032854,0.037197475430472283
1.444068909,0.04292579928898406
1.445967913,0.04317840800958324
1.453131914,0.043975060206039064
1.462445736,0.04424344843819501
1.474446773,0.0434838118690872
1.483026028,0.04200280060575307
1.496574879,0.03887115246660424
1.503936767,0.03675560149490374
1.513994932,0.034089596806040116
1.525788784,0.032016918725997684
1.548439026,0.030841217066635288
1.550487995,0.031223555183663855
1.5533638,0.03181716095002156
1.562473774,0.033997819984577085
1.573255062,0.0376648251097882
1.582706928,0.04154814374629748
1.594441891,0.04638611508783136
1.603458881,0.04960304770195534
1.61357975,0.05264525561971016
1.625202894,0.05519205644499214
1.647584915,0.057169603209654564
1.649458885,0.05686876764757008
1.653140068,0.056215382519718304
1.662868976,0.05418665593853393
1.67413497,0.051124969720349044
1.683599949,0.048273356804168624
1.695589065,0.04501645298297546
1.704551935,0.04348535657782177
1.713517904,0.042709122438072615
1.72555995,0.04274950025812294
1.745493889,0.0453008101434146
1.747396946,0.045966600319124605
1.753898859,0.04836306935151628
1.76285696,0.05194790756293242
1.774687767,0.05666008443602449
1.783611774,0.05980273611601262
1.79724884,0.06387980884807776
1.803668022,0.06507850687692389
1.813683033,0.06624729477415267
1.82589674,0.06637485887331654
1.849970817,0.06397411252073737
1.851896763,0.06341808266145132
1.854853868,0.06252830147549032
1.863028049,0.060046726338462586
1.874186039,0.0570077179424311
1.883196831,0.055375960138729474
1.895530939,0.054114861159925136
1.903805733,0.05420471651817659
1.91375494,0.055190366824975384
1.924891949,0.05749813448493915
1.946867943,0.06419834424426638
1.948753834,0.06492501541547765
1.953857899,0.06688237585803512
1.963456869,0.07039642092489895
1.975352764,0.07409018676415259
1.983941078,0.07590588342864199
1.99728775,0.07752629308904746
2.003980875,0.07741700514483933
2.014983892,0.07659295363896816
2.026248932,0.07484320807511134
2.048339844,0.07011788480471218
2.050359964,0.06968532781475416
2.054360866,0.06886516906633228
2.063654899,0.06723140003536031
2.075496912,0.06608083766314206
2.084486008,0.06618572910670747
2.097392082,0.06757883603443153
2.104178905,0.06920484966006589
2.115140915,0.07236831887347048
2.12638092,0.0759607061356144
2.144858837,0.08165661386167142
2.147003889,0.08218981198677006
2.154679775,0.08399935434860673
2.163857937,0.08555224287613888
2.175810814,0.08646547409265355
2.184285879,0.0861202375190085
2.198005915,0.0845846072265801
2.204562902,0.08324796310762048
2.215445042,0.08076990627606978
2.225515842,0.07855332029215456
2.246669769,0.07484108862809978
2.248929024,0.07476578256453309
2.255295753,0.07467582967734084
2.263915062,0.07508964862932631
2.275994778,0.07673890422652965
2.284497738,0.07882218759306824
2.296329975,0.08231677210382062
2.305068016,0.08514667454363405
2.315386772,0.08841998148858304
2.326681852,0.09159040593922732
2.34758091,0.09593637408937888
2.34959197,0.0959838768166738
2.355059862,0.09600658869113654
2.364260912,0.09557692067639531
2.37575674,0.09418438263389424
2.384783745,0.09245685111534183
2.398097992,0.08961199034849447
2.404764891,0.0883383712878836
2.415906906,0.08654634364508698
2.427176952,0.08553863436567248
2.445429802,0.08560572722612672
2.447471857,0.0859826119408139
2.45556879,0.08764299916505609
2.46410799,0.08994859277558413
2.476335049,0.09374898893122707
2.484983921,0.09661487881620862
2.498489857,0.1009967563474013
2.505232811,0.10285113030925543
2.515064955,0.1051055613775616
2.527297973,0.10683281334984213
2.550602913,0.10745208433875192
2.552520752,0.10710972907346278
2.555463791,0.10654242741734089
2.564384937,0.10469281925434532
2.575416088,0.102257146970204
2.585319042,0.10026393652090879
2.596966743,0.09842246466684133
2.605318069,0.09775484815276222
2.616036892,0.09768034387125898
2.627376079,0.09877441499595106
2.648530006,0.10296948731655889
2.650829792,0.10376367596782039
2.655668735,0.10548267960627576
2.665465832,0.10903936205687796
2.676980018,0.11307275946928767
2.686714887,0.11598967352121917
2.69926691,0.11887092285881
2.705556869,0.11963023777515805
2.716268062,0.12032837450087186
2.727286815,0.1200870224078686
2.749068737,0.11805945433704775
2.751174927,0.11767530469586503
2.755708933,0.11683602496909634
2.765072822,0.11517741881962729
2.777132034,0.1135980968571076
2.785470962,0.11324713179670366
2.798667908,0.11363922122771009
2.805613041,0.11465120887829218
2.816842079,0.11691364884021926
2.827723026,0.11990502900291793
2.846447944,0.125892295360102
2.848549843,0.12660333893491466
2.855906963,0.12905689388047886
2.865351915,0.1318627643045089
2.87753582,0.13468483303298687
2.885838985,0.13578556312739964
2.898932934,0.13660270133356212
2.905855894,0.13633583120341666
2.91556406,0.1355610282966526
2.926912784,0.13426967990202124
2.948042869,0.1317286444679659
2.950141907,0.13158665957142426
2.956208944,0.13124147084303825
2.965153932,0.13112382250530408
2.977510929,0.13187872343053628
2.985919952,0.133277754314364
2.999302864,0.13636521365604043
3.005945921,0.13841341759367132
3.017065048,0.14208249450292368
3.02677989,0.14532707444380044
3.048989773,0.15219888332984052
3.051054001,0.15260603845494627
3.056249857,0.15355602268304902
3.065334797,0.15483754702503497
3.077486992,0.15566300347311163
3.086053848,0.1555016026939472
3.098816871,0.15468492910931392
3.106029987,0.15396929123030048
3.117417812,0.15284110904426965
3.128442764,0.15210795001994165
3.151656866,0.15191810560008523
3.153836965,0.15226618016123175
3.156765938,0.15278592521073808
3.165513038,0.15454433565296077
3.176574945,0.15744540394659662
3.18562293,0.16032875469142005
3.198122978,0.1646141632149505
3.206665039,0.16752770098684353
3.216381073,0.17059765389662984
3.228631973,0.17383768273166464
3.249933958,0.1776577456360535
3.252031803,0.1776871690881255
3.256395817,0.17767898174160385
3.265751839,0.17739276870983037
3.276937961,0.176559726348879
3.286799908,0.1755925279553525
3.298448086,0.17451217894618376
3.306720733,0.17406096973475677
3.316701889,0.17396906128911147
3.32919693,0.17474197496497837
3.347991943,0.17775751277834137
3.350136757,0.17840881022934427
3.356482029,0.18042381418065495
3.365974903,0.18370822251985788
3.377523899,0.1879243844252314
3.386984825,0.1913094236075548
3.39894104,0.19521962624487954
3.407625913,0.19749507782392306
3.417582035,0.1995078366711502
3.429005861,0.2009620085867674
3.447624922,0.2018133982960863
3.44965291,0.20168070904084245
3.45675993,0.20115733127709737
3.466197967,0.20035899437839627
3.478311062,0.19945099219287435
3.486906051,0.19917838811283783
3.500976086,0.1994202359479149
3.50701189,0.20012269853979892
3.516952038,0.20173553442308179
3.52913475,0.20457445436710275
3.552875995,0.2118046389605609
3.555183887,0.21272117659694761
3.557857036,0.21379159161083006
3.574231863,0.22029826188899732
3.578261852,0.2216640250634506
3.587306976,0.2245263811191416
3.599020958,0.22751917233853722
3.607172966,0.22891532819540575
3.618803978,0.23027204872485768
3.629093885,0.23082605065296494
3.648838043,0.23119423715171633
3.650922775,0.23119277491135193
3.657013893,0.2312078040637863
3.666775942,0.23146022411064845
3.677433014,0.23233710850434353
3.687360763,0.23388718189774063
3.699742794,0.23671535474103425
3.708303928,0.2393778468079566
3.718625069,0.24305512476575242
3.728971958,0.24709292106918776
3.750713825,0.2557822368184353
3.75276804,0.2565331006410932
3.757261753,0.2581403956495783
3.76671195,0.26128099701526697
3.778054952,0.26434315996812136
3.787791967,0.2662163124546964
3.799314976,0.2677329182783035
3.807313919,0.26833959066984164
3.81778574,0.26889592785514765
3.829626083,0.26946545542971023
3.852880955,0.2711237061663181
3.85492897,0.27146453702004675
3.857666969,0.2719528305123578
3.873866081,0.2751420435969162
3.87784791,0.27637296886550555
3.887248039,0.27951169656196156
3.899777889,0.28425373395662984
3.907243967,0.2873347284207524
3.918055057,0.2918275740871171
3.929738998,0.29643305103016315
3.950956821,0.3037974444607033
3.953052997,0.30427370518858543
3.957639932,0.3052538607991419
3.967413902,0.30705144057105654
3.97913599,0.3085485232961761
3.987972736,0.3092337612003148
4.00204277,0.31004381664694153
4.007951736,0.31038401412565636
4.019258976,0.31119001566688814
4.030025005,0.3124808951773293
4.049822807,0.3160973394790688
4.051898002,0.3167471587686196
4.057879925,0.3187016266239174
4.067605018,0.32221243811533024
4.079154014,0.3268522886164399
4.088194847,0.33071209499657167
4.101837873,0.336526849894428
4.108231068,0.3390484466750066
4.118182897,0.3427051426650076
4.130240917,0.3464625402462755
4.153967857,0.35206796354172937
4.155941009,0.3522466596749021
4.158634901,0.35246256313737495
4.173185825,0.3534821521490227
4.178515911,0.3537206830307546
4.188047886,0.354170626833999
4.200321913,0.3550600440942249
4.20827198,0.3560732881060202
4.218287945,0.35781167292803456
4.230822086,0.36078807076253927
4.252192974,0.3675182814138063
4.25424099,0.36839303287806163
4.258180857,0.37010536660589743
4.26776886,0.3743351843068179
4.278714895,0.3791105829500086
4.289052009,0.3833250066143366
4.300292969,0.3874024607243484
4.308732033,0.3899361386557449
4.318512916,0.39237494849664
4.330835819,0.39475455614623556
4.35227108,0.39762326512717583
4.354219913,0.397749986275124
4.358503818,0.3980181076522385
4.368232965,0.39866413033626474
4.379333019,0.39971760486421304
4.388888836,0.4011124426439704
4.40080595,0.40350219482449584
4.409393787,0.40585270467758566
4.420228004,0.4093577001114234
4.431286812,0.41350686386784274
4.452761888,0.42230983089202134
4.45501709,0.42329093704299436
4.458579063,0.424833232628931
4.477293968,0.4327452631390043
4.481299877,0.43410520891150883
4.489024877,0.4365584573760573
4.501029968,0.43983491222379373
4.509043932,0.44150449922744417
4.520232916,0.443448186899936
4.530546903,0.4449271327649426
4.552439928,0.44788803755544937
4.554449081,0.44821562663315934
4.558938026,0.44897622204793347
4.568388939,0.45077610795269685
4.579530954,0.4534888024135976
4.58902502,0.4564212247736413
4.601124763,0.460779937751719
4.609413862,0.46419720799829456
4.620471001,0.46899943141142464
4.630911827,0.47361825940687335
4.652855873,0.48303263294493004
4.655189037,0.48387590737123887
4.65899086,0.48521008232188273
4.675088882,0.490532548511967
4.679595947,0.49162366144941044
4.689813852,0.49386796581069914
4.701768875,0.4960235203362757
4.709462881,0.49720659064757683
4.71946001,0.4987184181793421
4.731131077,0.5006724059470504
4.75282383,0.5051549162572802
4.754848957,0.5057811726587946
4.759175777,0.5071672293013857
4.775045872,0.5126349157697231
4.780700922,0.5150328651983345
4.789036751,0.5187476366375968
4.801606893,0.52457780953331
4.809643745,0.5283367092187975
4.821043014,0.5335225714751066
4.830362797,0.5374171386583546
4.850589752,0.5450137747358632
