x,y
1.5533638,0.23937050035000343
1.562473774,0.3401268127900037
1.573255062,0.4108520620700037
1.582706928,0.41226984197000366
1.594441891,0.35676346698000316
1.603458881,0.3005876192800038
1.61357975,0.21911462383000313
1.625202894,0.08835425383000217
1.647584915,-0.16053381968999628
1.649458885,-0.17749324818999732
1.653140068,-0.20852562087999618
1.662868976,-0.2717635228799964
1.67413497,-0.30128042715999626
1.683599949,-0.271655042889996
1.695589065,-0.17082657732999534
1.704551935,-0.08657559932999576
1.713517904,0.003353069740003309
1.72555995,0.12798824584000473
1.745493889,0.34985298691000427
1.747396946,0.36857906779000466
1.753898859,0.40017836497000425
1.76285696,0.3982971637600043
1.774687767,0.35215701646000364
1.783611774,0.29896993474000455
1.79724884,0.1867368815600043
1.803668022,0.11670360594000281
1.813683033,0.010444339230003805
1.82589674,-0.09972329790999535
1.849970817,-0.28870480235999596
1.851896763,-0.3008960405399964
1.854853868,-0.30358700608999634
1.863028049,-0.2723616346699963
1.874186039,-0.18108927646999579
1.883196831,-0.10224484646999588
1.895530939,0.010858923890003203
1.903805733,0.09906822793000411
1.91375494,0.20721610802000429
1.924891949,0.30488767695000457
1.946867943,0.38531981499000434
1.948753834,0.3834905007200044
1.953857899,0.36608563907000424
1.963456869,0.31050760277000367
1.975352764,0.21141479742000469
1.983941078,0.12140926670000425
1.99728775,-0.016328388339995212
2.003980875,-0.07489323208999492
2.014983892,-0.15532528635999615
2.026248932,-0.21390349435999645
2.048339844,-0.21412440347999645
2.050359964,-0.20499346107999614
2.054360866,-0.17578687647999594
2.063654899,-0.09715935729999799
2.075496912,0.011668742170004923
2.084486008,0.10794196033000109
2.097392082,0.23958391513000096
2.104178905,0.28858477719000175
2.115140915,0.31960726549000196
2.12638092,0.30825486044000205
2.144858837,0.24857118853000132
2.147003889,0.23574377757000176
2.154679775,0.16919384595000253
2.163857937,0.07640262813000263
2.175810814,-0.040735566469998735
2.184285879,-0.11192611246999737
2.198005915,-0.20385035366999768
2.204562902,-0.22771778634999834
2.215445042,-0.2201002883499986
2.225515842,-0.1754866443499974
2.246669769,-0.03333225490999839
2.248929024,-0.014128587409996368
2.255295753,0.04801068763000162
2.263915062,0.13653099106000352
2.275994778,0.2450068407400007
2.284497738,0.2953443639400004
2.296329975,0.3238600551100007
2.305068016,0.3172191439500007
2.315386772,0.28069074771
2.326681852,0.20795043250999995
2.34758091,0.02362074095000069
2.34959197,0.004153680150000068
2.355059862,-0.0466977154499997
2.364260912,-0.12113420995000096
2.37575674,-0.19137371902999917
2.384783745,-0.2136704213799994
2.398097992,-0.19103620147999967
2.404764891,-0.1608351490099984
2.415906906,-0.08941483285999909
2.427176952,0.003675747100000279
2.445429802,0.18456149060000127
2.447471857,0.20506372280000112
2.45556879,0.2700011254600013
2.46410799,0.3108185014600012
2.476335049,0.3313599605800008
2.484983921,0.32444086298000063
2.498489857,0.2750091372200004
2.505232811,0.22929190910000102
2.515064955,0.14119589885999914
2.527297973,0.026572520200000338
2.550602913,-0.17851095180000012
2.552520752,-0.19276049556999914
2.555463791,-0.20732853862000042
2.564384937,-0.2207994690799998
2.575416088,-0.20127433180999968
2.585319042,-0.15809745236999886
2.596966743,-0.07994137866000028
2.605318069,-0.006950789419999381
2.616036892,0.09648585252999997
2.627376079,0.1983117517899992
2.648530006,0.34533154444000125
2.650829792,0.3552436221000014
2.655668735,0.363034320330001
2.665465832,0.3502980942300006
2.676980018,0.29963567583000117
2.686714887,0.22954461903000212
2.69926691,0.12071857962000192
2.705556869,0.06517824165000133
2.716268062,-0.021903757439999644
2.727286815,-0.09308490181999744
2.749068737,-0.18239078201999814
2.751174927,-0.1851077671199983
2.755708933,-0.17712791655999813
2.765072822,-0.13096394378999887
2.777132034,-0.04208755134999856
2.785470962,0.029710618730002594
2.798667908,0.1457117740700015
2.805613041,0.20148119206000054
2.816842079,0.2749191005800018
2.827723026,0.3197486022200017
2.846447944,0.3382862710400014
2.848549843,0.33349394132000165
2.855906963,0.2970761973200017
2.865351915,0.23162267995999894
2.87753582,0.13256753231000168
2.885838985,0.0624057880600012
2.898932934,-0.03854855872999832
2.905855894,-0.07980940032999984
2.91556406,-0.11378798132999912
2.926912784,-0.1202567540099993
2.948042869,-0.06764284235999979
2.950141907,-0.05689576780000037
2.956208944,-0.013152431029998787
2.965153932,0.06109096937000204
2.977510929,0.1663725838100014
2.985919952,0.2307016097600015
2.999302864,0.30832249936000133
3.005945921,0.32997886518000064
3.017065048,0.3339817509000007
3.02677989,0.30940320064000143
3.048989773,0.19724329148999953
3.051054001,0.18283498005000223
3.056249857,0.14106029781
3.065334797,0.06792653081000236
3.077486992,-0.01884014148999827
3.086053848,-0.06398747260999979
3.098816871,-0.09921341608999913
3.106029987,-0.09906915376999913
3.117417812,-0.0664999742699994
3.128442764,-0.008177978189998936
3.151656866,0.1596599792700032
3.153836965,0.17744958711000175
3.156765938,0.2010278197600013
3.165513038,0.26225751976000056
3.176574945,0.3186732454600016
3.18562293,0.3428313654100017
3.198122978,0.3410813586900017
3.206665039,0.31596769935000046
3.216381073,0.2644727191500017
3.228631973,0.1793289641500005
3.249933958,0.014025560550000316
3.252031803,-0.0018761045499979048
3.256395817,-0.03059131666999845
3.265751839,-0.07447105984999829
3.276937961,-0.09807377726999786
3.286799908,-0.0927483258899978
3.298448086,-0.05454230204999723
3.306720733,-0.009208196489996802
3.316701889,0.06185763423000195
3.32919693,0.16044350772000357
3.347991943,0.3036615067800008
3.350136757,0.31755990150000224
3.356482029,0.3459867200600018
3.365974903,0.3650673968000022
3.377523899,0.3577915293200024
3.386984825,0.3270435198200023
3.39894104,0.26200171022000174
3.407625913,0.20216293525000187
3.417582035,0.12729289781000053
3.429005861,0.04572678017000273
3.447624922,-0.0654290139999992
3.44965291,-0.07364236539999935
3.45675993,-0.08458717619999913
3.466197967,-0.07496037845999934
3.478311062,-0.03171662930999888
3.486906051,0.017188858100001744
3.500976086,0.116382604850002
3.50701189,0.16225471524999974
3.516952038,0.2330285690100004
3.52913475,0.30454108845000033
3.552875995,0.3971319439500006
3.555183887,0.40043222951000085
3.557857036,0.3973581081600008
3.574231863,0.338899975770001
3.578261852,0.3164529370400025
3.587306976,0.2554888012800024
3.599020958,0.1712652707000003
3.607172966,0.11664681710000224
3.618803978,0.05383935230000196
3.629093885,0.018647870360001248
3.648838043,-0.0007014044799987101
3.650922775,0.0024673881600015095
3.657013893,0.02585728128000004
3.666775942,0.08228192450000194
3.677433014,0.15613543346000108
3.687360763,0.2284094461800014
3.699742794,0.3109975929500015
3.708303928,0.3562859918100005
3.718625069,0.3902425457000002
3.728971958,0.39965821469000024
3.750713825,0.36552348349999986
3.75276804,0.3576763822000006
3.757261753,0.3323318408800005
3.76671195,0.2699605406800002
3.778054952,0.19237440699999836
3.787791967,0.13161543339999965
3.799314976,0.07584406984000058
3.807313919,0.05312707172000048
3.81778574,0.048100597640000325
3.829626083,0.07130766991999996
3.852880955,0.16642009639999944
3.85492897,0.1783395437000005
3.857666969,0.1968757969299993
3.873866081,0.30913564309000097
3.87784791,0.33390261946999955
3.887248039,0.37845923093000106
3.899777889,0.4126657214300009
3.907243967,0.4155774918500008
3.918055057,0.39417153365000035
3.929738998,0.34708525142000113
3.950956821,0.22720455147000004
3.953052997,0.21368421627000145
3.957639932,0.18391500811999956
3.967413902,0.12771468062000008
3.97913599,0.07754414398000023
3.987972736,0.05757309802000009
4.00204277,0.05757309802000009
4.007951736,0.0712818991399996
4.019258976,0.11990303113999887
4.030025005,0.18266898020999894
4.049822807,0.3131364953900006
4.051898002,0.326729022639999
4.057879925,0.36100544143000024
4.067605018,0.4017535811000008
4.079154014,0.42693039238000113
4.088194847,0.4262071257400012
4.101837873,0.3944188751600001
4.108231068,0.3674395922599991
4.118182897,0.3116098315700027
4.130240917,0.23624720656999992
4.153967857,0.0905637949700028
4.155941009,0.0801455524099997
4.158634901,0.07007039632999999
4.173185825,0.044751788570000145
4.178515911,0.04720362813000007
4.188047886,0.07246336187999955
4.200321913,0.12745100284000016
4.20827198,0.17356139144000213
4.218287945,0.23746324814000222
4.230822086,0.3149242395200005
4.252192974,0.4271214015199998
4.25424099,0.43461714007999913
4.258180857,0.44115731930000013
4.26776886,0.43626743777000004
4.278714895,0.4076982864200003
4.289052009,0.3627318405200025
4.300292969,0.30023210292000085
4.308732033,0.24934454700000053
4.318512916,0.1931044697499985
4.330835819,0.13383130632000145
4.35227108,0.06502411850999955
4.354219913,0.06258807726000047
4.358503818,0.06640075271000075
4.368232965,0.09490715342000024
4.379333019,0.14596740181999984
4.388888836,0.20053111688999903
4.40080595,0.2737021968499994
4.409393787,0.32351165145000127
4.420228004,0.3751908665400022
4.431286812,0.40991552366000095
4.452761888,0.4350413625800017
4.45501709,0.43298912876000195
4.458579063,0.4227662662500018
4.477293968,0.339484939000004
4.481299877,0.31757261677000415
4.489024877,0.2729221167700004
4.501029968,0.20833472719000146
4.509043932,0.173714402710002
4.520232916,0.14339225607000106
4.530546903,0.1352442063400011
4.552439928,0.16304834809000082
4.554449081,0.16943745462999918
4.558938026,0.1904457172300006
4.568388939,0.24346533916000188
4.579530954,0.30886896721000123
4.58902502,0.36023186427000253
4.601124763,0.4122607591699999
4.609413862,0.4343097625100016
4.620471001,0.4423814739800016
4.630911827,0.42901721670000165
4.652855873,0.36142955502000235
4.655189037,0.3509303170200006
4.65899086,0.3306285822000013
4.675088882,0.2420894612000038
4.679595947,0.21964427750000226
4.689813852,0.18030534325000153
4.701768875,0.15376519219000237
4.709462881,0.15122617021000226
4.71946001,0.16742151919000126
4.731131077,0.20663630431000118
4.75282383,0.309243026000001
4.754848957,0.3203407219600035
4.759175777,0.3445276457600045
4.775045872,0.42403682171000184
4.780700922,0.44563911271000395
4.789036751,0.46381121993000385
4.801606893,0.4677079639500037
4.809643745,0.4549293692700036
4.821043014,0.41788174502000364
4.830362797,0.3755699302000015
4.850589752,0.27038976420000127
